timestamp,host,process_name,cpu_percent,memory_mb,disk_write_mb,file_write_count,file_rename_count,network_connections,child_process_count,unsigned_binary,suspicious_extension_changes,entropy_score,shadow_copy_events,label
2026-05-15T22:45:00,host-49,chrome.exe,0,28,52.7,20,0,2,3,0,1,3.7,0,benign
2026-05-15T22:50:00,host-08,outlook.exe,16,1632,34.8,80,0,31,3,0,1,3.9,0,benign
2026-05-15T22:55:00,host-55,explorer.exe,21,1125,10.9,17,6,45,1,0,1,4.0,0,benign
2026-05-15T23:00:00,host-21,svchost.exe,38,594,3.7,67,5,0,2,0,0,4.4,0,benign
2026-05-15T23:05:00,host-03,excel.exe,0,478,0.0,32,13,25,2,0,1,4.2,0,benign
2026-05-15T23:10:00,host-41,encryptor.exe,87,1567,329.7,448,117,54,4,1,100,8.1,1,suspicious
2026-05-15T23:15:00,host-38,miner.exe,100,1707,0.0,0,3,70,1,1,3,4.2,0,suspicious
2026-05-15T23:20:00,host-16,powershell.exe,93,711,194.2,178,72,52,10,1,19,6.2,1,suspicious
2026-05-15T23:25:00,host-58,svchost.exe,31,230,14.0,34,4,3,0,0,0,4.2,0,benign
2026-05-15T23:30:00,host-40,excel.exe,0,1338,0.0,89,0,91,1,0,3,4.0,0,benign
2026-05-15T23:35:00,host-59,code.exe,10,1169,0.0,28,4,14,1,0,1,4.1,0,benign
2026-05-15T23:40:00,host-39,excel.exe,30,6,64.9,91,0,2,2,0,4,4.0,0,benign
2026-05-15T23:45:00,host-17,outlook.exe,19,1036,47.3,21,0,0,3,0,3,4.1,0,benign
2026-05-15T23:50:00,host-20,rclone.exe,56,848,73.9,0,0,302,5,0,0,4.5,0,suspicious
2026-05-15T23:55:00,host-09,outlook.exe,24,1032,0.0,54,9,33,0,0,0,4.2,0,benign
2026-05-16T00:00:00,host-50,code.exe,0,14,0.0,95,7,71,2,0,0,4.5,0,suspicious
2026-05-16T00:05:00,host-16,explorer.exe,49,106,87.2,27,7,52,1,0,3,3.9,0,benign
2026-05-16T00:10:00,host-35,encryptor.exe,84,1757,423.2,292,216,0,2,1,118,8.5,1,suspicious
2026-05-16T00:15:00,host-51,python.exe,32,676,58.3,1,5,48,1,0,1,4.8,0,benign
2026-05-16T00:20:00,host-46,code.exe,43,1280,74.5,79,0,42,1,0,0,4.1,0,benign
2026-05-16T00:25:00,host-32,chrome.exe,63,1063,0.0,56,14,46,0,0,0,4.2,0,benign
2026-05-16T00:30:00,host-43,explorer.exe,23,1474,0.0,0,2,22,1,0,2,4.7,0,benign
2026-05-16T00:35:00,host-45,miner.exe,94,1571,37.0,19,0,72,2,0,2,5.1,0,suspicious
2026-05-16T00:40:00,host-22,chrome.exe,47,1317,23.3,5,9,34,1,0,0,4.9,0,benign
2026-05-16T00:45:00,host-17,excel.exe,24,560,0.0,0,0,8,3,0,1,5.1,0,benign
2026-05-16T00:50:00,host-34,powershell.exe,94,732,150.7,4,34,73,0,1,45,6.1,1,suspicious
2026-05-16T00:55:00,host-53,encryptor.exe,89,1254,301.8,316,140,23,7,1,54,7.9,1,suspicious
2026-05-16T01:00:00,host-13,outlook.exe,37,370,21.2,28,12,34,6,0,4,4.2,0,benign
2026-05-16T01:05:00,host-06,miner.exe,96,1436,32.1,47,0,38,0,1,0,5.2,1,suspicious
2026-05-16T01:10:00,host-14,excel.exe,55,1059,0.0,96,8,19,0,0,6,3.7,0,benign
2026-05-16T01:15:00,host-26,outlook.exe,43,1132,10.3,41,1,28,0,0,0,3.9,0,benign
2026-05-16T01:20:00,host-41,explorer.exe,22,1978,0.0,34,3,27,1,0,2,4.8,0,benign
2026-05-16T01:25:00,host-42,miner.exe,101,2430,33.3,7,5,81,6,1,2,4.1,0,suspicious
2026-05-16T01:30:00,host-53,outlook.exe,39,1003,23.8,108,1,39,2,0,5,4.3,0,benign
2026-05-16T01:35:00,host-10,powershell.exe,67,326,0.0,95,67,75,11,0,17,7.6,1,suspicious
2026-05-16T01:40:00,host-15,chrome.exe,44,1790,28.1,19,2,19,1,0,2,4.9,0,benign
2026-05-16T01:45:00,host-12,powershell.exe,70,644,283.6,257,103,44,3,1,19,8.3,1,suspicious
2026-05-16T01:50:00,host-29,excel.exe,37,1411,18.5,67,0,36,4,0,0,4.1,0,benign
2026-05-16T01:55:00,host-36,encryptor.exe,86,619,481.6,168,168,13,2,1,106,8.4,0,suspicious
2026-05-16T02:00:00,host-26,miner.exe,91,866,41.3,29,3,73,3,1,0,5.2,0,suspicious
2026-05-16T02:05:00,host-07,outlook.exe,3,1786,0.0,52,2,19,4,0,2,3.8,0,benign
2026-05-16T02:10:00,host-48,miner.exe,103,1396,0.0,48,3,56,1,0,5,4.6,0,suspicious
2026-05-16T02:15:00,host-23,outlook.exe,9,404,0.0,93,3,0,3,0,0,3.7,0,benign
2026-05-16T02:20:00,host-53,explorer.exe,29,1064,8.3,33,9,65,0,0,3,5.4,0,benign
2026-05-16T02:25:00,host-35,powershell.exe,79,1013,203.1,32,92,70,8,0,4,7.4,1,suspicious
2026-05-16T02:30:00,host-53,excel.exe,15,901,0.0,87,3,3,0,0,2,4.4,0,benign
2026-05-16T02:35:00,host-24,python.exe,17,1110,54.9,36,10,39,3,0,4,5.3,0,benign
2026-05-16T02:40:00,host-15,encryptor.exe,73,1331,262.5,349,110,61,4,1,54,9.0,0,suspicious
2026-05-16T02:45:00,host-24,python.exe,16,443,0.0,25,4,59,3,0,0,4.0,0,benign
2026-05-16T02:50:00,host-32,explorer.exe,15,511,32.2,40,0,16,0,0,1,4.1,0,benign
2026-05-16T02:55:00,host-25,chrome.exe,14,75,0.0,17,0,55,4,0,0,5.3,0,benign
2026-05-16T03:00:00,host-27,excel.exe,24,832,4.3,0,3,12,0,0,0,4.8,0,benign
2026-05-16T03:05:00,host-21,code.exe,39,994,26.5,58,0,0,4,0,0,4.5,0,benign
2026-05-16T03:10:00,host-50,excel.exe,1,744,56.6,15,0,15,1,0,0,5.0,0,benign
2026-05-16T03:15:00,host-49,excel.exe,50,694,10.1,8,0,30,2,0,6,4.1,0,benign
2026-05-16T03:20:00,host-22,outlook.exe,25,893,40.1,48,7,30,2,0,3,4.5,0,benign
2026-05-16T03:25:00,host-46,miner.exe,97,1477,6.6,35,4,114,1,1,0,5.2,0,suspicious
2026-05-16T03:30:00,host-04,miner.exe,95,1306,25.9,1,2,49,4,1,0,5.3,0,suspicious
2026-05-16T03:35:00,host-57,chrome.exe,71,964,8.5,32,0,66,3,0,0,4.3,0,benign
2026-05-16T03:40:00,host-56,encryptor.exe,89,828,317.9,510,97,10,5,0,61,8.8,1,suspicious
2026-05-16T03:45:00,host-56,python.exe,30,244,53.2,100,2,39,4,0,4,3.3,0,benign
2026-05-16T03:50:00,host-35,python.exe,57,1715,0.0,34,0,25,2,0,0,2.7,0,benign
2026-05-16T03:55:00,host-28,svchost.exe,34,360,0.0,7,0,16,1,0,0,4.1,0,benign
2026-05-16T04:00:00,host-26,python.exe,4,875,5.6,0,3,73,0,0,0,3.4,0,benign
2026-05-16T04:05:00,host-59,teams.exe,0,587,32.5,0,1,37,0,0,0,4.8,0,suspicious
2026-05-16T04:10:00,host-59,svchost.exe,14,1586,66.0,16,2,56,2,0,3,4.0,0,benign
2026-05-16T04:15:00,host-49,excel.exe,13,1364,44.0,66,5,40,3,0,2,3.5,0,benign
2026-05-16T04:20:00,host-35,teams.exe,0,1682,22.2,75,6,66,2,0,1,4.6,0,benign
2026-05-16T04:25:00,host-04,chrome.exe,5,704,25.1,0,0,0,1,0,0,4.7,0,benign
2026-05-16T04:30:00,host-49,code.exe,0,113,20.7,54,8,16,2,0,1,4.3,0,benign
2026-05-16T04:35:00,host-15,powershell.exe,88,1008,194.2,47,74,13,8,0,61,7.5,0,suspicious
2026-05-16T04:40:00,host-47,code.exe,56,817,0.0,75,4,68,2,0,0,5.2,0,benign
2026-05-16T04:45:00,host-54,teams.exe,41,621,42.6,54,6,19,0,0,3,4.3,0,benign
2026-05-16T04:50:00,host-22,svchost.exe,24,781,8.9,50,6,79,4,0,0,3.3,0,benign
2026-05-16T04:55:00,host-39,powershell.exe,96,0,240.2,143,8,62,9,1,55,7.2,0,suspicious
2026-05-16T05:00:00,host-42,chrome.exe,50,279,3.2,9,1,40,1,0,3,5.0,0,benign
2026-05-16T05:05:00,host-52,rclone.exe,33,745,22.4,11,0,181,6,1,1,5.0,0,suspicious
2026-05-16T05:10:00,host-23,explorer.exe,28,1079,35.4,61,0,52,3,0,1,4.5,0,benign
2026-05-16T05:15:00,host-48,code.exe,16,632,0.0,0,6,80,0,0,3,4.3,0,benign
2026-05-16T05:20:00,host-31,encryptor.exe,88,247,257.1,414,252,53,4,1,66,8.9,0,suspicious
2026-05-16T05:25:00,host-43,outlook.exe,24,907,59.1,48,3,32,3,0,0,3.7,0,benign
2026-05-16T05:30:00,host-27,svchost.exe,14,1386,20.0,0,5,32,2,0,1,4.0,0,benign
2026-05-16T05:35:00,host-47,explorer.exe,57,80,29.0,32,0,10,3,0,2,5.3,0,benign
2026-05-16T05:40:00,host-33,chrome.exe,19,976,27.8,101,3,1,4,0,1,4.2,0,benign
2026-05-16T05:45:00,host-16,powershell.exe,91,1132,81.5,136,80,43,8,0,39,7.5,1,suspicious
2026-05-16T05:50:00,host-03,chrome.exe,15,92,20.6,57,2,30,3,0,0,3.6,0,benign
2026-05-16T05:55:00,host-03,excel.exe,46,0,30.3,61,2,14,1,0,0,4.0,0,benign
2026-05-16T06:00:00,host-03,rclone.exe,10,1222,50.4,34,4,195,1,1,0,4.7,0,suspicious
2026-05-16T06:05:00,host-05,encryptor.exe,94,1420,359.3,347,122,2,3,0,128,8.6,1,suspicious
2026-05-16T06:10:00,host-25,miner.exe,97,1609,16.0,0,0,49,3,1,3,4.6,0,suspicious
2026-05-16T06:15:00,host-34,rclone.exe,45,1228,73.6,72,0,314,1,1,1,2.6,0,suspicious
2026-05-16T06:20:00,host-19,chrome.exe,25,451,41.6,9,4,1,7,0,1,4.1,0,benign
2026-05-16T06:25:00,host-51,powershell.exe,103,534,0.0,38,107,32,7,0,19,7.4,0,suspicious
2026-05-16T06:30:00,host-21,outlook.exe,9,1310,38.7,34,1,70,3,0,0,4.9,0,benign
2026-05-16T06:35:00,host-58,outlook.exe,24,1502,51.5,59,10,30,3,0,3,4.8,0,benign
2026-05-16T06:40:00,host-11,code.exe,21,716,0.0,88,0,34,0,0,0,3.6,0,benign
2026-05-16T06:45:00,host-54,code.exe,39,491,0.0,41,6,67,0,0,3,5.5,0,benign
2026-05-16T06:50:00,host-27,explorer.exe,11,1022,58.7,0,10,16,3,0,2,4.1,0,benign
2026-05-16T06:55:00,host-27,teams.exe,41,203,0.0,0,3,0,1,0,4,3.7,0,suspicious
2026-05-16T07:00:00,host-12,encryptor.exe,90,1716,439.0,351,145,34,0,0,128,8.9,1,suspicious
2026-05-16T07:05:00,host-08,rclone.exe,31,740,0.0,40,16,208,4,1,0,3.8,0,suspicious
2026-05-16T07:10:00,host-52,excel.exe,28,1634,68.9,67,2,48,5,0,4,4.0,0,benign
2026-05-16T07:15:00,host-56,miner.exe,96,1710,18.3,28,1,81,4,1,2,5.3,0,suspicious
2026-05-16T07:20:00,host-59,python.exe,9,769,11.7,58,0,60,0,0,1,3.8,0,benign
2026-05-16T07:25:00,host-38,powershell.exe,78,514,96.9,120,111,84,9,1,31,7.2,1,suspicious
2026-05-16T07:30:00,host-52,chrome.exe,31,887,0.0,0,7,11,0,0,2,4.2,0,benign
2026-05-16T07:35:00,host-29,explorer.exe,0,586,19.3,23,6,57,3,0,2,4.3,0,benign
2026-05-16T07:40:00,host-42,explorer.exe,29,175,21.8,9,0,14,0,0,1,4.8,0,benign
2026-05-16T07:45:00,host-08,python.exe,59,88,52.1,98,7,22,5,0,0,4.1,0,benign
2026-05-16T07:50:00,host-30,teams.exe,24,178,20.8,0,0,27,4,0,2,4.2,0,benign
2026-05-16T07:55:00,host-56,explorer.exe,47,479,2.6,21,0,18,5,0,4,4.0,0,benign
2026-05-16T08:00:00,host-45,explorer.exe,9,556,53.5,57,8,0,3,0,0,4.4,0,suspicious
2026-05-16T08:05:00,host-41,encryptor.exe,102,724,495.2,526,158,0,0,1,145,8.4,1,suspicious
2026-05-16T08:10:00,host-42,powershell.exe,58,962,132.6,267,95,65,7,1,18,5.6,1,suspicious
2026-05-16T08:15:00,host-49,powershell.exe,74,349,164.1,105,106,19,10,0,40,7.5,0,suspicious
2026-05-16T08:20:00,host-38,powershell.exe,88,689,78.0,35,121,10,11,1,53,6.3,1,suspicious
2026-05-16T08:25:00,host-13,code.exe,60,504,0.0,32,9,0,4,0,2,3.9,0,benign
2026-05-16T08:30:00,host-20,outlook.exe,27,989,31.0,40,0,21,3,0,2,4.3,0,benign
2026-05-16T08:35:00,host-35,encryptor.exe,100,1932,565.7,306,207,41,6,0,113,8.6,1,suspicious
2026-05-16T08:40:00,host-28,python.exe,4,74,9.4,31,4,44,2,0,0,4.8,0,benign
2026-05-16T08:45:00,host-25,svchost.exe,15,619,12.8,63,5,69,4,0,2,4.6,0,benign
2026-05-16T08:50:00,host-27,python.exe,52,275,31.0,9,9,62,3,0,1,5.6,0,benign
2026-05-16T08:55:00,host-59,explorer.exe,20,71,29.7,0,0,21,0,0,0,3.8,0,benign
2026-05-16T09:00:00,host-53,powershell.exe,99,855,222.1,198,29,53,12,1,19,7.3,0,suspicious
2026-05-16T09:05:00,host-56,explorer.exe,29,1416,0.0,6,6,10,1,0,2,5.2,0,benign
2026-05-16T09:10:00,host-58,chrome.exe,9,422,12.1,55,12,0,1,0,0,4.4,1,benign
2026-05-16T09:15:00,host-31,chrome.exe,25,1535,31.6,46,0,32,3,0,1,4.4,0,benign
2026-05-16T09:20:00,host-10,excel.exe,27,1639,32.7,32,0,66,4,0,5,3.5,0,benign
2026-05-16T09:25:00,host-06,rclone.exe,47,371,55.5,57,10,199,5,1,6,5.6,0,suspicious
2026-05-16T09:30:00,host-33,explorer.exe,30,1729,0.0,83,1,57,2,0,0,4.9,0,benign
2026-05-16T09:35:00,host-11,excel.exe,57,0,90.0,47,6,19,2,0,0,3.8,0,benign
2026-05-16T09:40:00,host-49,powershell.exe,72,412,297.8,53,25,34,5,1,38,7.0,0,suspicious
2026-05-16T09:45:00,host-48,chrome.exe,16,1640,17.0,78,9,62,3,0,1,4.2,0,benign
2026-05-16T09:50:00,host-50,rclone.exe,43,1033,0.0,3,0,171,1,1,3,4.6,0,suspicious
2026-05-16T09:55:00,host-42,explorer.exe,13,813,15.6,86,3,76,1,0,3,5.0,0,benign
2026-05-16T10:00:00,host-30,outlook.exe,21,1446,42.4,37,11,20,1,0,0,4.7,0,benign
2026-05-16T10:05:00,host-06,explorer.exe,0,1088,22.5,1,2,24,6,0,2,3.6,0,benign
2026-05-16T10:10:00,host-53,svchost.exe,31,653,42.1,29,3,39,2,0,2,4.6,0,benign
2026-05-16T10:15:00,host-30,rclone.exe,12,1417,0.0,98,0,263,0,1,6,5.7,0,suspicious
2026-05-16T10:20:00,host-02,rclone.exe,38,775,74.2,0,7,151,4,1,0,4.6,0,suspicious
2026-05-16T10:25:00,host-05,powershell.exe,91,639,144.5,86,108,49,6,1,57,6.1,1,suspicious
2026-05-16T10:30:00,host-51,encryptor.exe,86,1628,362.4,344,301,19,3,1,112,8.2,1,suspicious
2026-05-16T10:35:00,host-36,outlook.exe,38,893,6.6,26,0,51,0,0,2,5.3,0,benign
2026-05-16T10:40:00,host-55,powershell.exe,47,340,110.0,70,6,66,9,0,21,6.9,0,suspicious
2026-05-16T10:45:00,host-37,outlook.exe,27,1471,50.8,86,4,31,1,0,0,4.2,0,benign
2026-05-16T10:50:00,host-02,svchost.exe,40,661,37.1,68,9,18,4,0,4,4.3,0,benign
2026-05-16T10:55:00,host-30,teams.exe,17,1257,20.9,77,4,7,2,0,2,4.2,0,benign
2026-05-16T11:00:00,host-57,powershell.exe,89,929,0.0,148,64,25,7,1,0,7.9,0,suspicious
2026-05-16T11:05:00,host-17,encryptor.exe,97,1088,472.1,426,99,22,2,1,41,8.1,1,suspicious
2026-05-16T11:10:00,host-29,powershell.exe,89,620,188.2,110,52,97,0,1,10,7.1,0,suspicious
2026-05-16T11:15:00,host-54,excel.exe,41,1506,61.0,0,0,0,5,0,1,4.4,0,benign
2026-05-16T11:20:00,host-29,excel.exe,3,1187,9.4,48,2,52,2,0,2,4.5,0,benign
2026-05-16T11:25:00,host-31,excel.exe,0,840,13.1,91,2,45,0,1,0,5.8,0,benign
2026-05-16T11:30:00,host-05,miner.exe,92,1290,21.1,22,0,43,4,0,3,3.9,0,suspicious
2026-05-16T11:35:00,host-52,svchost.exe,0,1325,8.9,27,0,71,1,0,0,3.7,0,benign
2026-05-16T11:40:00,host-19,miner.exe,96,1671,0.0,9,1,62,5,1,0,6.5,1,benign
2026-05-16T11:45:00,host-37,outlook.exe,26,1360,30.1,78,8,35,3,0,0,5.8,0,benign
2026-05-16T11:50:00,host-02,teams.exe,43,2035,5.8,52,4,55,6,0,1,4.6,0,benign
2026-05-16T11:55:00,host-42,explorer.exe,46,1526,14.8,49,9,0,1,0,2,3.6,0,benign
2026-05-16T12:00:00,host-06,excel.exe,18,79,22.0,35,3,21,0,0,0,4.8,0,benign
2026-05-16T12:05:00,host-31,encryptor.exe,87,1495,405.4,243,23,12,2,1,73,8.7,1,suspicious
2026-05-16T12:10:00,host-55,svchost.exe,0,687,0.0,85,5,55,1,0,0,4.5,0,benign
2026-05-16T12:15:00,host-55,outlook.exe,24,1913,50.8,49,4,37,3,0,0,4.9,0,benign
2026-05-16T12:20:00,host-37,teams.exe,31,2500,25.2,2,2,69,0,0,3,4.1,0,benign
2026-05-16T12:25:00,host-55,teams.exe,0,1191,26.5,16,0,23,4,0,0,3.6,0,benign
2026-05-16T12:30:00,host-44,miner.exe,97,1845,25.4,8,9,59,2,1,2,5.7,0,suspicious
2026-05-16T12:35:00,host-53,outlook.exe,21,725,38.3,53,0,64,3,1,0,4.5,0,benign
2026-05-16T12:40:00,host-30,svchost.exe,0,998,37.4,60,7,22,0,0,3,4.7,0,benign
2026-05-16T12:45:00,host-44,excel.exe,9,963,36.6,99,2,8,0,0,5,4.8,0,benign
2026-05-16T12:50:00,host-13,miner.exe,99,1298,10.6,7,1,61,0,1,2,4.5,0,suspicious
2026-05-16T12:55:00,host-30,encryptor.exe,99,699,555.6,291,205,10,5,1,73,8.2,1,suspicious
2026-05-16T13:00:00,host-08,svchost.exe,12,515,8.5,56,6,50,2,0,1,3.3,0,suspicious
2026-05-16T13:05:00,host-16,powershell.exe,69,741,49.3,70,132,0,7,1,20,6.6,0,suspicious
2026-05-16T13:10:00,host-26,excel.exe,43,210,13.9,56,7,74,4,1,6,4.4,0,benign
2026-05-16T13:15:00,host-01,encryptor.exe,76,988,349.6,414,247,6,7,1,92,7.8,0,suspicious
2026-05-16T13:20:00,host-53,teams.exe,29,178,17.6,89,8,27,5,0,0,5.4,0,benign
2026-05-16T13:25:00,host-01,powershell.exe,66,783,155.8,121,24,48,6,0,60,8.8,0,suspicious
2026-05-16T13:30:00,host-56,chrome.exe,32,690,53.0,0,2,50,0,0,2,5.2,0,benign
2026-05-16T13:35:00,host-32,chrome.exe,0,414,50.8,29,3,6,3,0,0,5.3,0,benign
2026-05-16T13:40:00,host-04,chrome.exe,58,1160,33.5,25,7,6,2,0,0,4.4,0,suspicious
2026-05-16T13:45:00,host-57,python.exe,20,1011,7.8,111,2,44,1,0,2,4.6,0,benign
2026-05-16T13:50:00,host-14,explorer.exe,37,428,45.2,16,0,12,1,0,1,3.6,0,benign
2026-05-16T13:55:00,host-06,teams.exe,25,1036,63.8,34,0,44,0,0,0,3.9,0,benign
2026-05-16T14:00:00,host-04,encryptor.exe,93,1097,147.8,344,43,0,3,1,71,9.0,0,suspicious
2026-05-16T14:05:00,host-50,teams.exe,34,512,6.2,0,3,4,1,0,0,3.5,0,benign
2026-05-16T14:10:00,host-50,outlook.exe,12,175,6.6,33,1,33,3,0,0,3.4,0,benign
2026-05-16T14:15:00,host-42,rclone.exe,51,1174,146.5,60,11,95,3,1,3,6.6,1,suspicious
2026-05-16T14:20:00,host-47,rclone.exe,55,957,42.8,61,0,207,0,1,0,1.7,0,suspicious
2026-05-16T14:25:00,host-15,miner.exe,97,2207,19.6,27,3,86,3,1,2,2.9,0,suspicious
2026-05-16T14:30:00,host-30,python.exe,47,553,33.3,0,14,0,2,0,1,4.0,0,benign
2026-05-16T14:35:00,host-38,encryptor.exe,88,1095,404.6,344,223,30,4,1,97,9.0,0,suspicious
2026-05-16T14:40:00,host-04,rclone.exe,74,1054,65.0,67,1,153,0,1,3,4.1,0,suspicious
2026-05-16T14:45:00,host-59,chrome.exe,0,1098,0.0,62,8,58,5,0,4,5.1,0,benign
2026-05-16T14:50:00,host-28,excel.exe,26,1514,6.2,74,0,20,2,0,3,3.6,0,benign
2026-05-16T14:55:00,host-07,svchost.exe,17,264,65.7,66,3,0,0,0,2,3.1,0,benign
2026-05-16T15:00:00,host-35,teams.exe,17,1395,28.8,86,3,33,1,0,4,4.0,0,benign
2026-05-16T15:05:00,host-55,code.exe,32,845,0.0,51,4,8,0,0,2,4.5,0,benign
2026-05-16T15:10:00,host-32,rclone.exe,46,1269,0.0,96,15,164,2,1,1,2.6,0,suspicious
2026-05-16T15:15:00,host-12,code.exe,20,1388,18.5,0,9,25,4,0,1,4.6,1,benign
2026-05-16T15:20:00,host-56,code.exe,29,1483,43.2,61,1,42,5,0,5,3.4,0,benign
2026-05-16T15:25:00,host-07,explorer.exe,49,1694,42.1,8,0,67,0,0,2,4.3,0,benign
2026-05-16T15:30:00,host-30,powershell.exe,76,1128,251.3,131,46,79,0,1,50,6.1,0,benign
2026-05-16T15:35:00,host-35,miner.exe,94,1848,0.0,26,2,44,3,1,3,5.0,0,suspicious
2026-05-16T15:40:00,host-11,chrome.exe,29,813,47.8,43,5,0,4,0,0,5.3,0,benign
2026-05-16T15:45:00,host-16,miner.exe,97,1388,26.7,43,2,122,2,1,0,3.4,0,suspicious
2026-05-16T15:50:00,host-59,miner.exe,100,1518,15.2,8,6,14,3,0,3,4.6,0,suspicious
2026-05-16T15:55:00,host-30,outlook.exe,60,1036,20.5,35,6,15,2,1,2,4.5,0,benign
2026-05-16T16:00:00,host-23,svchost.exe,53,1111,85.1,42,8,12,5,0,2,4.1,0,suspicious
2026-05-16T16:05:00,host-59,svchost.exe,53,1134,0.0,78,0,49,3,0,5,3.8,0,benign
2026-05-16T16:10:00,host-17,rclone.exe,30,699,76.2,0,8,81,7,1,8,5.7,1,suspicious
2026-05-16T16:15:00,host-40,miner.exe,101,1129,45.3,45,1,114,0,1,0,5.9,0,suspicious
2026-05-16T16:20:00,host-01,encryptor.exe,101,1582,371.0,422,173,33,6,1,62,8.6,1,suspicious
2026-05-16T16:25:00,host-44,explorer.exe,27,1087,27.2,96,5,22,3,0,3,4.7,0,benign
2026-05-16T16:30:00,host-28,chrome.exe,25,1247,68.2,89,8,8,0,0,2,5.0,0,benign
2026-05-16T16:35:00,host-46,excel.exe,10,818,0.0,101,0,25,0,0,1,4.1,0,benign
2026-05-16T16:40:00,host-33,chrome.exe,60,986,33.3,24,0,29,7,0,2,3.8,0,benign
2026-05-16T16:45:00,host-34,code.exe,55,726,0.0,1,5,36,2,0,3,4.0,0,benign
2026-05-16T16:50:00,host-17,excel.exe,17,1837,47.8,76,0,0,4,0,1,4.1,0,benign
2026-05-16T16:55:00,host-54,python.exe,11,1521,4.0,102,2,20,2,0,2,4.1,0,benign
2026-05-16T17:00:00,host-42,python.exe,28,672,19.8,25,10,55,2,0,4,4.4,0,benign
2026-05-16T17:05:00,host-35,teams.exe,21,242,27.9,13,0,12,1,0,1,4.2,0,benign
2026-05-16T17:10:00,host-28,explorer.exe,38,869,26.8,41,4,15,1,0,0,5.2,0,benign
2026-05-16T17:15:00,host-44,chrome.exe,37,1441,0.0,72,1,87,2,0,1,5.6,0,benign
2026-05-16T17:20:00,host-51,rclone.exe,50,567,0.0,93,2,262,4,0,4,2.5,0,suspicious
2026-05-16T17:25:00,host-24,python.exe,36,764,0.0,25,0,15,0,0,1,4.6,0,benign
2026-05-16T17:30:00,host-03,code.exe,10,869,0.0,65,0,39,4,0,3,3.1,0,benign
2026-05-16T17:35:00,host-03,encryptor.exe,105,1882,387.0,270,122,15,2,1,57,8.6,0,suspicious
2026-05-16T17:40:00,host-28,chrome.exe,43,1073,19.0,36,2,46,2,0,0,4.5,0,benign
2026-05-16T17:45:00,host-17,python.exe,44,0,53.5,33,4,58,5,0,1,3.5,0,benign
2026-05-16T17:50:00,host-58,code.exe,20,621,5.4,78,4,24,7,0,2,3.7,0,benign
2026-05-16T17:55:00,host-21,rclone.exe,38,702,6.0,75,7,210,3,1,6,6.0,0,suspicious
2026-05-16T18:00:00,host-25,explorer.exe,49,692,15.0,82,7,23,0,0,0,5.3,0,benign
2026-05-16T18:05:00,host-47,rclone.exe,29,604,51.7,95,0,340,0,1,7,6.3,1,suspicious
2026-05-16T18:10:00,host-07,outlook.exe,2,0,0.0,104,12,23,0,0,2,4.7,0,benign
2026-05-16T18:15:00,host-58,encryptor.exe,88,913,448.9,359,186,34,3,0,107,8.5,1,suspicious
2026-05-16T18:20:00,host-28,code.exe,25,535,10.1,85,2,0,1,0,1,4.6,0,benign
2026-05-16T18:25:00,host-56,chrome.exe,14,757,37.3,54,7,20,5,0,1,4.7,0,benign
2026-05-16T18:30:00,host-24,teams.exe,26,832,0.0,0,10,25,1,0,4,4.8,0,benign
2026-05-16T18:35:00,host-13,python.exe,20,508,0.0,67,2,45,3,0,0,3.8,0,benign
2026-05-16T18:40:00,host-41,powershell.exe,59,812,28.7,121,134,63,1,1,71,9.3,1,suspicious
2026-05-16T18:45:00,host-53,encryptor.exe,89,1617,284.4,345,31,6,3,1,46,8.2,1,suspicious
2026-05-16T18:50:00,host-12,encryptor.exe,96,1063,482.3,181,296,47,2,1,91,8.6,1,suspicious
2026-05-16T18:55:00,host-47,code.exe,22,1627,0.0,0,4,65,3,0,0,4.4,0,suspicious
2026-05-16T19:00:00,host-47,excel.exe,58,1195,50.3,72,2,25,1,0,0,5.3,0,benign
2026-05-16T19:05:00,host-30,rclone.exe,88,646,44.8,23,5,173,0,0,4,6.0,0,suspicious
2026-05-16T19:10:00,host-09,python.exe,8,122,2.4,72,1,21,1,0,0,4.5,1,benign
2026-05-16T19:15:00,host-57,encryptor.exe,90,1517,357.4,509,183,0,4,1,86,8.3,1,suspicious
2026-05-16T19:20:00,host-04,excel.exe,42,98,0.0,64,2,43,2,0,0,3.6,0,benign
2026-05-16T19:25:00,host-22,explorer.exe,19,1070,15.5,57,3,27,7,0,4,5.2,0,benign
2026-05-16T19:30:00,host-33,miner.exe,97,1075,26.3,40,6,49,0,1,5,4.6,0,suspicious
2026-05-16T19:35:00,host-57,miner.exe,99,1458,21.1,30,3,77,0,1,1,4.6,0,suspicious
2026-05-16T19:40:00,host-40,excel.exe,50,243,0.0,30,3,24,1,1,2,3.5,0,suspicious
2026-05-16T19:45:00,host-39,svchost.exe,35,950,41.4,33,11,0,4,0,0,5.5,0,benign
2026-05-16T19:50:00,host-30,powershell.exe,85,1155,244.6,139,161,68,7,1,60,6.1,1,suspicious
2026-05-16T19:55:00,host-54,outlook.exe,1,1481,9.9,111,5,62,3,0,2,4.4,0,benign
2026-05-16T20:00:00,host-53,miner.exe,99,1498,22.6,21,0,54,4,0,3,4.7,0,suspicious
2026-05-16T20:05:00,host-56,teams.exe,43,1002,0.0,27,0,46,4,0,2,4.9,0,suspicious
2026-05-16T20:10:00,host-50,miner.exe,102,1937,24.9,16,0,66,4,0,0,4.7,0,suspicious
